2023-03-10 22:46:40,220 [INFO   ] [APP] exchange started with arguments={rtg.py, run, autotrader.py}
2023-03-10 23:00:23,956 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=62.977679 client_order_id=94 message='%d is not a valid volume'
2023-03-10 23:00:24,203 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=63.224226 client_order_id=96 message='%d is not a valid volume'
2023-03-10 23:00:29,188 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=68.209188 client_order_id=98 message='%d is not a valid volume'
2023-03-10 23:00:40,505 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=79.525731 client_order_id=100 message='%d is not a valid volume'
2023-03-10 23:00:40,718 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=79.734060 client_order_id=102 message='%d is not a valid volume'
2023-03-10 23:00:41,005 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=80.025923 client_order_id=104 message='%d is not a valid volume'
2023-03-10 23:00:41,502 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=80.523107 client_order_id=106 message='%d is not a valid volume'
2023-03-10 23:00:41,698 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=80.719289 client_order_id=108 message='%d is not a valid volume'
2023-03-10 23:00:41,934 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=80.955617 client_order_id=110 message='%d is not a valid volume'
2023-03-10 23:00:42,187 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=81.208188 client_order_id=112 message='%d is not a valid volume'
2023-03-10 23:00:42,469 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=81.487212 client_order_id=114 message='%d is not a valid volume'
2023-03-10 23:00:42,739 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=81.760171 client_order_id=116 message='%d is not a valid volume'
2023-03-10 23:00:42,962 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=81.983266 client_order_id=118 message='%d is not a valid volume'
2023-03-10 23:00:43,238 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=82.259184 client_order_id=120 message='%d is not a valid volume'
2023-03-10 23:00:43,452 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=82.473547 client_order_id=122 message='%d is not a valid volume'
2023-03-10 23:00:43,774 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=82.794191 client_order_id=124 message='%d is not a valid volume'
2023-03-10 23:00:43,951 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=82.972515 client_order_id=126 message='%d is not a valid volume'
2023-03-10 23:00:44,188 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=83.209196 client_order_id=128 message='%d is not a valid volume'
2023-03-10 23:00:44,480 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=83.501178 client_order_id=130 message='%d is not a valid volume'
2023-03-10 23:00:44,721 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=83.741337 client_order_id=132 message='%d is not a valid volume'
2023-03-10 23:00:44,938 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=83.959137 client_order_id=134 message='%d is not a valid volume'
2023-03-10 23:00:45,230 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=84.251938 client_order_id=136 message='%d is not a valid volume'
2023-03-10 23:00:45,469 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=84.488132 client_order_id=138 message='%d is not a valid volume'
2023-03-10 23:00:45,686 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=84.706902 client_order_id=140 message='%d is not a valid volume'
2023-03-10 23:00:46,003 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=85.023119 client_order_id=142 message='%d is not a valid volume'
2023-03-10 23:00:46,184 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=85.205900 client_order_id=144 message='%d is not a valid volume'
2023-03-10 23:00:46,529 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=85.550387 client_order_id=146 message='%d is not a valid volume'
2023-03-10 23:00:46,752 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=85.773184 client_order_id=148 message='%d is not a valid volume'
2023-03-10 23:00:46,973 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=85.992970 client_order_id=150 message='%d is not a valid volume'
2023-03-10 23:00:47,265 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=86.286277 client_order_id=152 message='%d is not a valid volume'
2023-03-10 23:00:47,458 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=86.478993 client_order_id=154 message='%d is not a valid volume'
2023-03-10 23:00:51,979 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=90.999963 client_order_id=156 message='%d is not a valid volume'
2023-03-10 23:00:52,218 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=91.239651 client_order_id=158 message='%d is not a valid volume'
2023-03-10 23:00:52,531 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=91.552494 client_order_id=160 message='%d is not a valid volume'
2023-03-10 23:00:52,687 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=91.708745 client_order_id=162 message='%d is not a valid volume'
2023-03-10 23:00:53,029 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=92.049102 client_order_id=164 message='%d is not a valid volume'
2023-03-10 23:01:03,458 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=102.478936 client_order_id=166 message='%d is not a valid volume'
2023-03-10 23:01:03,742 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=102.763578 client_order_id=168 message='%d is not a valid volume'
2023-03-10 23:01:03,966 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=102.986969 client_order_id=170 message='%d is not a valid volume'
2023-03-10 23:01:04,249 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=103.270654 client_order_id=172 message='%d is not a valid volume'
2023-03-10 23:01:11,702 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=110.723525 client_order_id=174 message='%d is not a valid volume'
2023-03-10 23:01:12,004 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=111.025068 client_order_id=176 message='%d is not a valid volume'
2023-03-10 23:01:12,227 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=111.247108 client_order_id=178 message='%d is not a valid volume'
2023-03-10 23:01:13,694 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=112.715567 client_order_id=180 message='%d is not a valid volume'
2023-03-10 23:01:14,030 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=113.049868 client_order_id=182 message='%d is not a valid volume'
2023-03-10 23:01:21,037 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=120.056695 client_order_id=184 message='%d is not a valid volume'
2023-03-10 23:01:27,222 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=126.241310 client_order_id=186 message='%d is not a valid volume'
2023-03-10 23:01:27,464 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=126.484684 client_order_id=188 message='%d is not a valid volume'
2023-03-10 23:01:34,275 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=133.296519 client_order_id=190 message='%d is not a valid volume'
2023-03-10 23:01:34,525 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=133.546003 client_order_id=192 message='%d is not a valid volume'
2023-03-10 23:01:34,692 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=133.712669 client_order_id=194 message='%d is not a valid volume'
2023-03-10 23:01:36,437 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=135.458365 client_order_id=196 message='%d is not a valid volume'
2023-03-10 23:01:41,782 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=140.803074 client_order_id=198 message='%d is not a valid volume'
2023-03-10 23:01:41,983 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=141.004333 client_order_id=200 message='%d is not a valid volume'
2023-03-10 23:02:28,489 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=187.510407 client_order_id=202 message='%d is not a valid volume'
2023-03-10 23:02:28,727 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=187.748171 client_order_id=204 message='%d is not a valid volume'
2023-03-10 23:02:28,974 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=187.995598 client_order_id=206 message='%d is not a valid volume'
2023-03-10 23:02:29,241 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=188.262870 client_order_id=208 message='%d is not a valid volume'
2023-03-10 23:02:30,494 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=189.515378 client_order_id=210 message='%d is not a valid volume'
2023-03-10 23:02:30,752 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=189.773002 client_order_id=212 message='%d is not a valid volume'
2023-03-10 23:02:30,942 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=189.963656 client_order_id=214 message='%d is not a valid volume'
2023-03-10 23:02:32,235 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=191.255910 client_order_id=216 message='%d is not a valid volume'
2023-03-10 23:02:32,537 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=191.553927 client_order_id=218 message='%d is not a valid volume'
2023-03-10 23:02:52,000 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=211.021048 client_order_id=220 message='%d is not a valid volume'
2023-03-10 23:02:52,236 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=211.257147 client_order_id=222 message='%d is not a valid volume'
2023-03-10 23:02:52,449 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=211.470402 client_order_id=224 message='%d is not a valid volume'
2023-03-10 23:02:57,999 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=217.020496 client_order_id=226 message='%d is not a valid volume'
2023-03-10 23:02:58,259 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=217.280328 client_order_id=228 message='%d is not a valid volume'
2023-03-10 23:02:58,490 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=217.511784 client_order_id=230 message='%d is not a valid volume'
2023-03-10 23:02:58,709 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=217.729282 client_order_id=232 message='%d is not a valid volume'
2023-03-10 23:03:04,971 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=223.992761 client_order_id=234 message='%d is not a valid volume'
2023-03-10 23:03:05,208 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=224.228828 client_order_id=236 message='%d is not a valid volume'
2023-03-10 23:03:05,488 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=224.509736 client_order_id=238 message='%d is not a valid volume'
2023-03-10 23:03:05,716 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=224.737255 client_order_id=240 message='%d is not a valid volume'
2023-03-10 23:03:14,027 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=233.048560 client_order_id=242 message='%d is not a valid volume'
2023-03-10 23:03:14,233 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=233.254109 client_order_id=244 message='%d is not a valid volume'
2023-03-10 23:03:14,465 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=233.486371 client_order_id=246 message='%d is not a valid volume'
2023-03-10 23:03:14,699 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=233.720647 client_order_id=248 message='%d is not a valid volume'
2023-03-10 23:03:15,014 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=234.034594 client_order_id=250 message='%d is not a valid volume'
2023-03-10 23:03:15,234 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=234.254604 client_order_id=252 message='%d is not a valid volume'
2023-03-10 23:03:15,473 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=234.492350 client_order_id=254 message='%d is not a valid volume'
2023-03-10 23:03:15,761 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=234.781236 client_order_id=256 message='%d is not a valid volume'
2023-03-10 23:03:16,000 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=235.019982 client_order_id=258 message='%d is not a valid volume'
2023-03-10 23:03:16,190 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=235.211060 client_order_id=260 message='%d is not a valid volume'
2023-03-10 23:03:16,688 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=235.709089 client_order_id=262 message='%d is not a valid volume'
2023-03-10 23:03:16,967 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=235.988790 client_order_id=264 message='%d is not a valid volume'
2023-03-10 23:03:27,766 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=246.787103 client_order_id=266 message='%d is not a valid volume'
2023-03-10 23:03:27,963 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=246.980400 client_order_id=268 message='%d is not a valid volume'
2023-03-10 23:03:28,195 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=247.216338 client_order_id=270 message='%d is not a valid volume'
2023-03-10 23:03:28,732 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=247.753041 client_order_id=272 message='%d is not a valid volume'
2023-03-10 23:03:29,706 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=248.726502 client_order_id=274 message='%d is not a valid volume'
2023-03-10 23:03:29,959 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=248.978010 client_order_id=276 message='%d is not a valid volume'
2023-03-10 23:03:30,248 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=249.267584 client_order_id=278 message='%d is not a valid volume'
2023-03-10 23:03:30,442 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=249.463902 client_order_id=280 message='%d is not a valid volume'
2023-03-10 23:03:43,999 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=263.020174 client_order_id=282 message='%d is not a valid volume'
2023-03-10 23:03:44,235 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=263.254868 client_order_id=284 message='%d is not a valid volume'
2023-03-10 23:03:50,773 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=269.794151 client_order_id=286 message='%d is not a valid volume'
2023-03-10 23:03:50,989 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=270.010642 client_order_id=288 message='%d is not a valid volume'
2023-03-10 23:03:51,224 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=270.243160 client_order_id=290 message='%d is not a valid volume'
2023-03-10 23:03:51,482 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=270.503245 client_order_id=292 message='%d is not a valid volume'
2023-03-10 23:03:51,700 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=270.721207 client_order_id=294 message='%d is not a valid volume'
2023-03-10 23:03:52,236 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=271.252746 client_order_id=296 message='%d is not a valid volume'
2023-03-10 23:03:52,503 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=271.524664 client_order_id=298 message='%d is not a valid volume'
2023-03-10 23:03:52,685 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=271.706671 client_order_id=300 message='%d is not a valid volume'
2023-03-10 23:04:14,719 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=293.739666 client_order_id=302 message='%d is not a valid volume'
2023-03-10 23:04:15,210 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=294.231570 client_order_id=304 message='%d is not a valid volume'
2023-03-10 23:04:15,473 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=294.494599 client_order_id=306 message='%d is not a valid volume'
2023-03-10 23:04:15,752 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=294.773602 client_order_id=308 message='%d is not a valid volume'
2023-03-10 23:04:17,024 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=296.045796 client_order_id=310 message='%d is not a valid volume'
2023-03-10 23:04:17,508 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=296.528359 client_order_id=312 message='%d is not a valid volume'
2023-03-10 23:04:17,771 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=296.792462 client_order_id=314 message='%d is not a valid volume'
2023-03-10 23:04:17,983 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=296.999105 client_order_id=316 message='%d is not a valid volume'
2023-03-10 23:04:18,247 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=297.268117 client_order_id=318 message='%d is not a valid volume'
2023-03-10 23:04:18,524 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=297.545575 client_order_id=320 message='%d is not a valid volume'
2023-03-10 23:04:19,222 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=298.242736 client_order_id=322 message='%d is not a valid volume'
2023-03-10 23:04:19,469 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=298.489958 client_order_id=324 message='%d is not a valid volume'
2023-03-10 23:04:19,781 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=298.802908 client_order_id=326 message='%d is not a valid volume'
2023-03-10 23:04:19,961 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=298.982110 client_order_id=328 message='%d is not a valid volume'
2023-03-10 23:04:20,731 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=299.751780 client_order_id=330 message='%d is not a valid volume'
2023-03-10 23:04:39,486 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=318.507133 client_order_id=332 message='%d is not a valid volume'
2023-03-10 23:04:39,735 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=318.756311 client_order_id=334 message='%d is not a valid volume'
2023-03-10 23:04:39,973 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=318.994587 client_order_id=336 message='%d is not a valid volume'
2023-03-10 23:04:40,191 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=319.211907 client_order_id=338 message='%d is not a valid volume'
2023-03-10 23:04:40,478 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=319.499440 client_order_id=340 message='%d is not a valid volume'
2023-03-10 23:04:40,779 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=319.799928 client_order_id=342 message='%d is not a valid volume'
2023-03-10 23:04:40,934 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=319.955072 client_order_id=344 message='%d is not a valid volume'
2023-03-10 23:04:41,187 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=320.208075 client_order_id=346 message='%d is not a valid volume'
2023-03-10 23:04:41,737 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=320.758118 client_order_id=348 message='%d is not a valid volume'
2023-03-10 23:04:42,015 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=321.036423 client_order_id=350 message='%d is not a valid volume'
2023-03-10 23:04:42,207 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=321.228437 client_order_id=352 message='%d is not a valid volume'
2023-03-10 23:04:42,783 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=321.803356 client_order_id=354 message='%d is not a valid volume'
2023-03-10 23:04:42,956 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=321.976638 client_order_id=356 message='%d is not a valid volume'
2023-03-10 23:04:43,245 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=322.266630 client_order_id=358 message='%d is not a valid volume'
2023-03-10 23:05:04,222 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=343.243007 client_order_id=360 message='%d is not a valid volume'
2023-03-10 23:05:04,442 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=343.463847 client_order_id=362 message='%d is not a valid volume'
2023-03-10 23:05:04,692 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=343.712896 client_order_id=364 message='%d is not a valid volume'
2023-03-10 23:05:13,778 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=352.798662 client_order_id=366 message='%d is not a valid volume'
2023-03-10 23:05:14,004 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=353.024798 client_order_id=368 message='%d is not a valid volume'
2023-03-10 23:05:14,187 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=353.208619 client_order_id=370 message='%d is not a valid volume'
2023-03-10 23:05:14,449 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=353.470372 client_order_id=372 message='%d is not a valid volume'
2023-03-10 23:05:14,684 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=353.705222 client_order_id=374 message='%d is not a valid volume'
2023-03-10 23:05:14,972 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=353.993147 client_order_id=376 message='%d is not a valid volume'
2023-03-10 23:05:15,221 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=354.242563 client_order_id=378 message='%d is not a valid volume'
2023-03-10 23:05:15,448 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=354.469714 client_order_id=380 message='%d is not a valid volume'
2023-03-10 23:05:19,496 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=358.517275 client_order_id=382 message='%d is not a valid volume'
2023-03-10 23:05:19,718 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=358.739295 client_order_id=384 message='%d is not a valid volume'
2023-03-10 23:05:20,700 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=359.715460 client_order_id=386 message='%d is not a valid volume'
2023-03-10 23:05:25,721 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=364.741802 client_order_id=388 message='%d is not a valid volume'
2023-03-10 23:05:39,718 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=378.739388 client_order_id=390 message='%d is not a valid volume'
2023-03-10 23:05:42,947 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=381.966786 client_order_id=392 message='%d is not a valid volume'
2023-03-10 23:05:43,278 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=382.299628 client_order_id=394 message='%d is not a valid volume'
2023-03-10 23:05:53,979 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=392.999919 client_order_id=396 message='%d is not a valid volume'
2023-03-10 23:05:58,282 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=397.302512 client_order_id=398 message='%d is not a valid volume'
2023-03-10 23:05:58,535 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=397.554026 client_order_id=400 message='%d is not a valid volume'
2023-03-10 23:05:58,699 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=397.719875 client_order_id=402 message='%d is not a valid volume'
2023-03-10 23:05:59,007 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=398.028415 client_order_id=404 message='%d is not a valid volume'
2023-03-10 23:05:59,283 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=398.304142 client_order_id=406 message='%d is not a valid volume'
2023-03-10 23:06:03,277 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=402.298449 client_order_id=408 message='%d is not a valid volume'
2023-03-10 23:06:03,470 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=402.490776 client_order_id=410 message='%d is not a valid volume'
2023-03-10 23:06:03,755 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=402.775683 client_order_id=412 message='%d is not a valid volume'
2023-03-10 23:06:04,283 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=403.304034 client_order_id=414 message='%d is not a valid volume'
2023-03-10 23:06:05,260 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=404.281490 client_order_id=416 message='%d is not a valid volume'
2023-03-10 23:06:07,532 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=406.553361 client_order_id=418 message='%d is not a valid volume'
2023-03-10 23:06:07,770 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=406.790864 client_order_id=420 message='%d is not a valid volume'
2023-03-10 23:06:08,009 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=407.028083 client_order_id=422 message='%d is not a valid volume'
2023-03-10 23:06:08,246 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=407.265733 client_order_id=424 message='%d is not a valid volume'
2023-03-10 23:06:08,487 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=407.507826 client_order_id=426 message='%d is not a valid volume'
2023-03-10 23:06:08,763 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=407.784563 client_order_id=428 message='%d is not a valid volume'
2023-03-10 23:06:08,946 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=407.963556 client_order_id=430 message='%d is not a valid volume'
2023-03-10 23:06:09,188 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=408.208881 client_order_id=432 message='%d is not a valid volume'
2023-03-10 23:06:09,490 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=408.511044 client_order_id=434 message='%d is not a valid volume'
2023-03-10 23:06:09,730 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=408.751288 client_order_id=436 message='%d is not a valid volume'
2023-03-10 23:06:10,442 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=409.463018 client_order_id=438 message='%d is not a valid volume'
2023-03-10 23:06:10,697 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=409.718714 client_order_id=440 message='%d is not a valid volume'
2023-03-10 23:06:10,934 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=409.955707 client_order_id=442 message='%d is not a valid volume'
2023-03-10 23:06:11,458 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=410.475830 client_order_id=444 message='%d is not a valid volume'
2023-03-10 23:06:11,759 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=410.775621 client_order_id=446 message='%d is not a valid volume'
2023-03-10 23:06:12,029 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=411.049760 client_order_id=448 message='%d is not a valid volume'
2023-03-10 23:06:12,253 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=411.274073 client_order_id=450 message='%d is not a valid volume'
2023-03-10 23:06:12,455 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=411.475520 client_order_id=452 message='%d is not a valid volume'
2023-03-10 23:06:26,269 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=425.289182 client_order_id=454 message='%d is not a valid volume'
2023-03-10 23:06:33,508 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=432.529080 client_order_id=456 message='%d is not a valid volume'
2023-03-10 23:06:33,774 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=432.791692 client_order_id=458 message='%d is not a valid volume'
2023-03-10 23:06:34,709 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=433.729859 client_order_id=460 message='%d is not a valid volume'
2023-03-10 23:06:34,961 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=433.982560 client_order_id=462 message='%d is not a valid volume'
2023-03-10 23:06:35,233 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=434.252888 client_order_id=464 message='%d is not a valid volume'
2023-03-10 23:06:47,526 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=446.546837 client_order_id=466 message='%d is not a valid volume'
2023-03-10 23:06:47,719 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=446.739624 client_order_id=468 message='%d is not a valid volume'
2023-03-10 23:06:48,528 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=447.549879 client_order_id=470 message='%d is not a valid volume'
2023-03-10 23:06:48,727 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=447.748277 client_order_id=472 message='%d is not a valid volume'
2023-03-10 23:06:48,957 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=447.978390 client_order_id=474 message='%d is not a valid volume'
2023-03-10 23:06:49,187 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=448.207344 client_order_id=476 message='%d is not a valid volume'
2023-03-10 23:06:49,517 [INFO   ] [COMPETITOR] 'TraderOne' sent error message: time=448.536835 client_order_id=478 message='%d is not a valid volume'
